# End points of segments: 
#   0.00000000 0.13235250 0.23389300 0.30046640 0.34413490 0.51880910 0.65352520 
0.281826 5.041829
0.282492 5.034690
0.283157 5.026655
0.283823 5.017703
0.284489 5.007815
0.285154 4.996981
0.285820 4.985199
0.286486 4.972472
0.287152 4.958814
0.287817 4.944244
0.288483 4.928791
0.289149 4.912488
0.289815 4.895376
0.290480 4.877501
0.291146 4.858915
0.291812 4.839671
0.292478 4.819827
0.293143 4.799443
0.293809 4.778580
0.294475 4.757300
0.295140 4.735666
0.295806 4.713741
0.296472 4.691586
0.297138 4.669264
0.297803 4.646834
0.298469 4.624358
0.299135 4.601892
0.299801 4.579495
0.300466 4.557223

0.300466 4.466049
0.300903 4.483876
0.301340 4.501757
0.301776 4.519686
0.302213 4.537660
0.302650 4.555671
0.303086 4.573714
0.303523 4.591770
0.303960 4.609748
0.304397 4.628482
0.304833 4.646399
0.305270 4.664536
0.305707 4.682711
0.306143 4.700902
0.306580 4.719100
0.307017 4.737298
0.307453 4.755491
0.307890 4.773674
0.308327 4.791843
0.308763 4.809992
0.309200 4.828117
0.309637 4.846214
0.310073 4.864276
0.310510 4.882301
0.310947 4.900282
0.311383 4.918215
0.311820 4.936095
0.312257 4.953917
0.312694 4.971677
0.313130 4.989369
0.313567 5.006988
0.314004 5.024530
0.314440 5.041988
0.314877 5.059359
0.315314 5.076637
0.315750 5.093817
0.316187 5.110894
0.316624 5.127862
0.317060 5.144717
0.317497 5.161452
0.317934 5.178064
0.318371 5.194546
0.318807 5.210893
0.319244 5.227100
0.319680 5.243161
0.320117 5.259072
0.320554 5.274826
0.320991 5.290419
0.321427 5.305844
0.321864 5.321097
0.322301 5.336172
0.322737 5.351063
0.323174 5.365766
0.323611 5.380274
0.324047 5.394582
0.324484 5.408685
0.324921 5.422578
0.325357 5.436254
0.325794 5.449709
0.326231 5.462937
0.326667 5.475933
0.327104 5.488691
0.327541 5.501206
0.327977 5.513473
0.328414 5.525486
0.328851 5.537241
0.329288 5.548732
0.329724 5.559954
0.330161 5.570903
0.330598 5.581572
0.331034 5.591958
0.331471 5.602056
0.331908 5.611860
0.332344 5.621366
0.332781 5.630570
