93 3.0654105  -60.611424 -34.854262 -34.535755 -34.479191 -14.134165 -13.043394 -5.5611502 -2.6697813 -2.6184634 -1.8846374 -1.345276 -0.81486353 -0.50642463 2.6936114 2.9769414 3.1022578 3.6216264 5.7037761 5.774873 6.8321843 7.7032521 8.3304341 9.6295879
94 3.1320771  -60.601705 -34.836573 -34.616343 -34.501441 -13.856727 -12.909836 -5.2787755 -3.0814366 -3.0377121 -1.8891755 -1.6374985 -0.79911839 -0.58813912 2.2493804 2.8565698 2.8709003 3.9460264 6.0635715 6.1268355 7.182155 8.1581518 9.0065953 9.8703053
95 3.1987438  -60.58984 -34.814961 -34.709088 -34.532731 -13.494611 -12.735709 -5.0071775 -3.4989621 -3.3820757 -2.5648628 -1.4686357 -0.86258509 -0.71508153 1.9399268 2.7429243 2.8729699 4.2597458 6.5529019 6.5850802 7.65662 8.5946525 9.5700906 10.038124
96 3.2654105  -60.577254 -34.799038 -34.792019 -34.572835 -13.074629 -12.5342 -4.9258526 -3.7273732 -3.6791815 -3.1944068 -1.6668255 -1.0226024 -0.67303414 1.8004855 2.8538657 2.9886551 4.5024317 7.1413907 7.154372 8.2390678 8.9705275 9.5157595 10.059435
97 3.3320771  -60.565375 -34.872528 -34.770353 -34.621026 -12.633773 -12.322744 -5.0784847 -4.2499897 -3.5998193 -3.4873783 -2.1224727 -1.2785866 -0.55738249 1.9020898 3.1171783 3.1440549 4.6796143 7.768735 7.8405861 8.7207434 8.9100359 9.7298455 10.132792
98 3.3987438  -60.555417 -34.919271 -34.752192 -34.67587 -12.220966 -12.123071 -5.2378621 -4.8196471 -3.5098234 -3.5028385 -2.6444376 -1.607054 -0.41850152 2.1927709 3.1534104 3.4392888 4.8708335 8.1154486 8.4938001 8.5603771 9.652056 9.9546405 10.282498
99 3.4654105  -60.548205 -34.933843 -34.739047 -34.735001 -11.959846 -11.892482 -5.2694507 -5.2451705 -3.5669139 -3.376356 -3.1294156 -1.9639137 -0.19082934 2.4495884 3.0631357 3.6288864 5.1232816 7.7382012 8.7247798 9.2276243 9.8217376 10.30333 10.372119
100 3.5320771  -60.544065 -34.917228 -34.794248 -34.731511 -11.855638 -11.693378 -5.5433465 -5.0482528 -3.9055889 -3.3649992 -3.1876062 -2.2804353 0.053661039 2.4811427 2.9266246 3.7633443 5.3650324 7.6029056 8.3301295 9.7410835 10.095393 10.314356 10.8468
101 3.5987438  -60.542806 -34.890901 -34.833692 -34.729222 -11.821572 -11.63242 -5.630019 -4.8191054 -4.2044194 -3.4225311 -3.0831735 -2.4226476 0.15811964 2.4297652 2.8583448 3.8252031 5.4704381 7.8014484 7.9163805 9.9423699 10.164357 10.320846 11.304814
102 3.6659287  -60.544065 -34.917228 -34.794248 -34.731511 -11.855638 -11.693378 -5.5433465 -5.0482528 -3.9055889 -3.3649992 -3.1876062 -2.2804353 0.05366104 2.4811427 2.9266246 3.7633443 5.3650324 7.6029052 8.3301293 9.7411245 10.095369 10.314357 10.846221
103 3.7331136  -60.548205 -34.933843 -34.739047 -34.735001 -11.959846 -11.892482 -5.2694507 -5.2451705 -3.5669139 -3.376356 -3.1294156 -1.9639137 -0.19082934 2.4495884 3.0631357 3.6288864 5.1232818 7.7381897 8.7246774 9.228705 9.8186052 10.303344 10.358977
104 3.8002985  -60.555417 -34.919271 -34.752192 -34.67587 -12.220966 -12.123071 -5.2378621 -4.8196471 -3.5098234 -3.5028385 -2.6444376 -1.607054 -0.41850152 2.1927708 3.1534105 3.4392888 4.8708344 8.1144283 8.4884443 8.5701067 9.6229316 9.9960766 10.281983
105 3.8674835  -60.565375 -34.872528 -34.770353 -34.621026 -12.633773 -12.322744 -5.0784847 -4.2499897 -3.5998193 -3.4873783 -2.1224727 -1.2785866 -0.55738249 1.9020896 3.1171787 3.1440548 4.6796186 7.74122 7.876163 8.7162185 8.8920895 9.7407373 10.149217
106 3.9346684  -60.577254 -34.799038 -34.792019 -34.572835 -13.074629 -12.5342 -4.9258526 -3.7273732 -3.6791815 -3.1944068 -1.6668255 -1.0226024 -0.67303415 1.8004849 2.8538654 2.9886567 4.5024443 7.0799344 7.2302164 8.188108 9.0616268 9.4549936 10.059553
107 4.0018533  -60.58984 -34.814961 -34.709088 -34.532731 -13.494611 -12.735709 -5.0071775 -3.4989621 -3.3820757 -2.5648628 -1.4686357 -0.86258504 -0.71508157 1.9399248 2.7429234 2.8729738 4.2597677 6.492619 6.664404 7.5916777 8.7553519 9.3488622 10.109251
108 4.0690382  -60.601705 -34.836573 -34.616343 -34.501441 -13.856727 -12.909836 -5.2787755 -3.0814366 -3.037712 -1.8891755 -1.6374985 -0.79911828 -0.58813928 2.2493745 2.8565769 2.8708992 3.9460446 6.0140893 6.1975697 7.1076618 8.3661329 8.8071247 9.859314
109 4.1362231  -60.611424 -34.854262 -34.535755 -34.479191 -14.134165 -13.043394 -5.5611502 -2.6697813 -2.6184634 -1.8846374 -1.345276 -0.81486338 -0.50642505 2.6935971 2.9769505 3.1022573 3.6216325 5.655043 5.848152 6.7416625 7.9441932 8.1706939 9.5078125
110 4.203408  -60.617794 -34.865847 -34.480952 -34.46593 -14.308214 -13.127163 -5.7590471 -2.3529058 -2.2595581 -2.0608804 -1.0187227 -0.8762506 -0.49384125 3.1453858 3.1763427 3.2855047 3.3740969 5.4177126 5.632357 6.4904804 7.3774731 7.9216124 9.2933944
111 4.2705929  -60.620011 -34.869878 -34.461529 -34.461529 -14.367514 -13.155688 -5.8293282 -2.2182258 -2.1229811 -2.122981 -0.91520669 -0.91520635 -0.49703005 3.2811514 3.2811518 3.3520068 3.3520069 5.3265352 5.5595868 6.3876403 7.1473437 7.8505523 9.1885539
112 4.3377779  -60.617794 -34.865847 -34.480952 -34.46593 -14.308214 -13.127163 -5.7590471 -2.3529058 -2.2595581 -2.0608804 -1.0187227 -0.8762506 -0.49384125 3.1453858 3.1763427 3.2855047 3.3740969 5.4177126 5.632357 6.4904804 7.3774731 7.9216124 9.2933944
113 4.4049628  -60.611424 -34.854262 -34.535755 -34.479191 -14.134165 -13.043394 -5.5611502 -2.6697813 -2.6184634 -1.8846374 -1.345276 -0.81486338 -0.50642505 2.6935971 2.9769505 3.1022573 3.6216325 5.655043 5.848152 6.7416625 7.9441932 8.1706939 9.5078125
114 4.4721477  -60.601705 -34.836573 -34.616343 -34.501441 -13.856727 -12.909836 -5.2787755 -3.0814366 -3.037712 -1.8891755 -1.6374985 -0.79911828 -0.58813928 2.2493745 2.8565769 2.8708992 3.9460446 6.0140893 6.1975697 7.1076618 8.366133 8.8071247 9.859314
115 4.5393326  -60.58984 -34.814961 -34.709088 -34.532731 -13.494611 -12.735709 -5.0071775 -3.4989621 -3.3820757 -2.5648628 -1.4686357 -0.86258504 -0.71508157 1.9399248 2.7429234 2.8729738 4.2597677 6.492619 6.664404 7.5916777 8.7553519 9.3488622 10.109251
116 4.6065175  -60.577254 -34.799038 -34.792019 -34.572835 -13.074629 -12.5342 -4.9258526 -3.7273732 -3.6791815 -3.1944068 -1.6668255 -1.0226024 -0.67303415 1.8004849 2.8538654 2.9886567 4.5024443 7.0799344 7.2302164 8.188108 9.0616268 9.4549936 10.059553
117 4.6737024  -60.565375 -34.872528 -34.770353 -34.621026 -12.633773 -12.322744 -5.0784847 -4.2499897 -3.5998193 -3.4873783 -2.1224727 -1.2785866 -0.55738249 1.9020896 3.1171787 3.1440548 4.6796186 7.74122 7.876163 8.7162185 8.8920895 9.7407373 10.149217
118 4.7408874  -60.555417 -34.919271 -34.752192 -34.67587 -12.220966 -12.123071 -5.2378621 -4.8196471 -3.5098234 -3.5028385 -2.6444376 -1.607054 -0.41850152 2.1927708 3.1534105 3.4392888 4.8708344 8.1144283 8.4884443 8.5701067 9.6229316 9.9960766 10.281983
119 4.8080723  -60.548205 -34.933843 -34.739047 -34.735001 -11.959846 -11.892482 -5.2694507 -5.2451705 -3.5669139 -3.376356 -3.1294156 -1.9639137 -0.19082934 2.4495884 3.0631357 3.6288864 5.1232818 7.7381897 8.7246774 9.228705 9.8186052 10.303344 10.358977
120 4.8752572  -60.544065 -34.917228 -34.794248 -34.731511 -11.855638 -11.693378 -5.5433465 -5.0482528 -3.9055889 -3.3649992 -3.1876062 -2.2804353 0.05366104 2.4811427 2.9266246 3.7633443 5.3650324 7.6029052 8.3301293 9.7411245 10.095369 10.314357 10.846221
121 4.9424421  -60.542806 -34.890901 -34.833692 -34.729222 -11.821572 -11.63242 -5.630019 -4.8191054 -4.2044194 -3.4225311 -3.0831735 -2.4226476 0.15811964 2.4297652 2.8583448 3.8252031 5.4704381 7.8014484 7.9163805 9.9423699 10.164357 10.320846 11.304814
122 5.0092387  -60.544065 -34.917228 -34.794248 -34.731511 -11.855638 -11.693378 -5.5433465 -5.0482528 -3.9055889 -3.3649992 -3.1876062 -2.2804353 0.053661039 2.4811427 2.9266246 3.7633443 5.3650324 7.6029055 8.3301295 9.7410938 10.095387 10.314356 10.846654
123 5.0760353  -60.548205 -34.933843 -34.739047 -34.735001 -11.959846 -11.892482 -5.2694507 -5.2451705 -3.5669139 -3.376356 -3.1294156 -1.9639137 -0.19082934 2.4495884 3.0631357 3.6288864 5.1232817 7.7381982 8.7247535 9.2279007 9.8209335 10.303334 10.368228
124 5.1428319  -60.555417 -34.919271 -34.752192 -34.67587 -12.220966 -12.123071 -5.2378621 -4.8196471 -3.5098234 -3.5028385 -2.6444376 -1.607054 -0.41850152 2.1927709 3.1534105 3.4392888 4.8708337 8.1151781 8.4922441 8.5630851 9.6437718 9.966012 10.282377
125 5.2096285  -60.565375 -34.872528 -34.770353 -34.621026 -12.633773 -12.322744 -5.0784847 -4.2499897 -3.5998193 -3.4873783 -2.1224727 -1.2785866 -0.55738249 1.9020898 3.1171784 3.1440549 4.6796155 7.7590607 7.8524587 8.719576 8.9049453 9.7329906 10.137398
126 5.2764251  -60.577254 -34.799038 -34.792019 -34.572835 -13.074629 -12.5342 -4.9258526 -3.7273732 -3.6791815 -3.1944068 -1.6668255 -1.0226024 -0.67303415 1.8004853 2.8538656 2.9886555 4.5024354 7.1093647 7.1905103 8.2235848 8.9960673 9.4996768 10.059474
127 5.3432217  -60.58984 -34.814961 -34.709088 -34.532731 -13.494611 -12.735709 -5.0071775 -3.4989621 -3.3820757 -2.5648628 -1.4686357 -0.86258507 -0.71508155 1.9399261 2.742924 2.8729711 4.2597527 6.5225683 6.6212216 7.6354136 8.6404216 9.4996745 10.071239
128 5.4100183  -60.601705 -34.836573 -34.616343 -34.501441 -13.856727 -12.909836 -5.2787755 -3.0814366 -3.037712 -1.8891755 -1.6374985 -0.79911835 -0.58813918 2.2493784 2.8565723 2.8708999 3.9460326 6.03987 6.1575964 7.155508 8.2198454 8.9489356 9.8666774
129 5.4768149  -60.611424 -34.854262 -34.535755 -34.479191 -14.134165 -13.043394 -5.5611502 -2.6697813 -2.6184634 -1.8846374 -1.345276 -0.81486347 -0.50642479 2.6936059 2.9769449 3.1022576 3.6216288 5.6788378 5.8088363 6.7958374 7.7794086 8.2876869 9.5830379
130 5.5436115  -60.617794 -34.865847 -34.480952 -34.46593 -14.308214 -13.127163 -5.7590471 -2.3529059 -2.2595581 -2.0608804 -1.0187227 -0.87625065 -0.49384084 3.1453953 3.1763395 3.2855047 3.3740966 5.443921 5.586888 6.558316 7.282655 7.9456648 9.3658487
131 5.6104082  -60.620011 -34.869878 -34.461529 -34.461529 -14.367514 -13.155688 -5.8293282 -2.2182259 -2.1229811 -2.122981 -0.91520669 -0.91520635 -0.49702963 3.2811514 3.2811518 3.3520068 3.3520069 5.3518097 5.5137509 6.4586515 7.0700114 7.8544308 9.1883672
132 5.6772048  -60.617794 -34.865847 -34.480952 -34.46593 -14.308214 -13.127163 -5.7590471 -2.3529059 -2.2595581 -2.0608804 -1.0187227 -0.87625063 -0.49384096 3.1453926 3.1763404 3.2855047 3.3740967 5.4352241 5.6008372 6.5382511 7.309735 7.9395787 9.3527197
133 5.7440014  -60.611424 -34.854262 -34.535755 -34.479191 -14.134165 -13.043394 -5.5611502 -2.6697813 -2.6184634 -1.8846374 -1.345276 -0.81486342 -0.50642494 2.693601 2.976948 3.1022574 3.6216308 5.6644294 5.8316738 6.7653198 7.858427 8.2359244 9.5407012
134 5.810798  -60.601705 -34.836573 -34.616343 -34.501441 -13.856727 -12.909836 -5.2787755 -3.0814366 -3.037712 -1.8891755 -1.6374985 -0.79911829 -0.58813926 2.249375 2.8565763 2.8708993 3.946043 6.0167954 6.1929834 7.1136303 8.3433851 8.8294886 9.8602829
135 5.8775946  -60.58984 -34.814961 -34.709088 -34.532731 -13.494611 -12.735709 -5.0071775 -3.4989621 -3.3820757 -2.5648628 -1.4686357 -0.86258503 -0.71508157 1.9399244 2.7429232 2.8729747 4.2597723 6.4858969 6.6754227 7.5785989 8.7997039 9.2961307 10.110073
136 5.9443912  -60.577254 -34.799038 -34.792019 -34.572835 -13.074629 -12.5342 -4.9258526 -3.7273732 -3.6791815 -3.1944068 -1.6668255 -1.0226024 -0.67303415 1.8004845 2.8538651 2.9886578 4.5024532 7.0612622 7.2597071 8.1546279 9.141792 9.3935427 10.059618
137 6.0111878  -60.565375 -34.872528 -34.770353 -34.621026 -12.633773 -12.322744 -5.0784847 -4.2499897 -3.5998193 -3.4873783 -2.1224727 -1.2785866 -0.55738249 1.9020894 3.1171793 3.1440548 4.6796253 7.7151098 7.916001 8.7068269 8.8659182 9.7557883 10.173654
138 6.0779844  -60.555417 -34.919271 -34.752192 -34.67587 -12.220966 -12.123071 -5.2378621 -4.8196471 -3.5098234 -3.5028385 -2.6444376 -1.607054 -0.41850152 2.1927707 3.1534107 3.4392888 4.8708378 8.1108272 8.4757449 8.5989166 9.5456529 10.14516 10.275587
139 6.144781  -60.548205 -34.933843 -34.739047 -34.735001 -11.959846 -11.892482 -5.2694507 -5.2451705 -3.5669139 -3.376356 -3.1294156 -1.9639137 -0.19082934 2.4495884 3.0631358 3.6288864 5.123283 7.7380838 8.7237415 9.2389777 9.7903053 10.3043 10.30797
140 6.2115776  -60.544065 -34.917228 -34.794248 -34.731511 -11.855638 -11.693378 -5.5433465 -5.0482528 -3.905589 -3.3649992 -3.1876062 -2.2804353 0.053661038 2.4811427 2.9266246 3.7633442 5.3650327 7.6028889 8.3301228 9.7427577 10.094385 10.314407 10.825194
141 6.2783742  -60.542806 -34.890901 -34.833692 -34.729222 -11.821572 -11.63242 -5.630019 -4.8191054 -4.2044194 -3.4225311 -3.0831735 -2.4226476 0.15811964 2.4297652 2.8583448 3.8252031 5.4704381 7.8014422 7.9163747 9.9426435 10.164303 10.320856 11.301775
142 6.3450409  -60.544065 -34.917228 -34.794248 -34.731511 -11.855638 -11.693378 -5.5433465 -5.0482528 -3.905589 -3.3649992 -3.1876062 -2.2804353 0.053661038 2.4811427 2.9266246 3.7633442 5.3650327 7.6028888 8.3301227 9.7427681 10.094379 10.314407 10.825071
143 6.4117075  -60.548205 -34.933843 -34.739047 -34.735001 -11.959846 -11.892482 -5.2694507 -5.2451705 -3.5669139 -3.376356 -3.1294156 -1.9639137 -0.19082934 2.4495884 3.0631358 3.6288864 5.123283 7.7380809 8.7237156 9.2392719 9.7895311 10.30463 10.306844
144 6.4783742  -60.555417 -34.919271 -34.752192 -34.67587 -12.220966 -12.123071 -5.2378621 -4.8196471 -3.5098234 -3.5028385 -2.6444376 -1.607054 -0.41850152 2.1927707 3.1534107 3.4392888 4.870838 8.1105653 8.4750302 8.6008468 9.5408762 10.159609 10.273798
145 6.5450409  -60.565375 -34.872528 -34.770353 -34.621026 -12.633773 -12.322744 -5.0784847 -4.2499897 -3.5998193 -3.4873783 -2.1224727 -1.2785866 -0.55738249 1.9020893 3.1171795 3.1440548 4.6796265 7.7115588 7.9219897 8.7049172 8.8618227 9.7580806 10.177467
146 6.6117075  -60.577254 -34.799038 -34.792019 -34.572835 -13.074629 -12.5342 -4.9258526 -3.7273732 -3.6791815 -3.1944068 -1.6668255 -1.0226024 -0.67303415 1.8004843 2.853865 2.9886583 4.5024569 7.0548836 7.2707432 8.1411893 9.1885679 9.3540131 10.059641
147 6.6783742  -60.58984 -34.814961 -34.709088 -34.532731 -13.494611 -12.735709 -5.0071776 -3.4989621 -3.3820757 -2.5648628 -1.4686357 -0.86258502 -0.71508158 1.9399238 2.7429229 2.8729759 4.2597792 6.4770958 6.6907526 7.5595998 8.8852366 9.1997266 10.110388
148 6.7450409  -60.601705 -34.836573 -34.616343 -34.501441 -13.856727 -12.909836 -5.2787755 -3.0814366 -3.037712 -1.8891755 -1.6374985 -0.79911825 -0.58813932 2.2493729 2.8565788 2.870899 3.9460493 6.0064299 6.2111374 7.0895339 8.456589 8.717563 9.8563044
149 6.8117075  -60.611424 -34.854262 -34.535755 -34.479191 -14.134165 -13.043394 -5.5611502 -2.6697812 -2.6184634 -1.8846374 -1.345276 -0.81486336 -0.5064251 2.6935955 2.9769515 3.1022572 3.6216332 5.6518137 5.8541593 6.732824 7.9961148 8.1262964 9.4956704
150 6.8783742  -60.617794 -34.865847 -34.480952 -34.46593 -14.308214 -13.127163 -5.7590471 -2.3529058 -2.2595581 -2.0608804 -1.0187227 -0.8762506 -0.49384126 3.1453854 3.1763428 3.2855047 3.3740969 5.4167792 5.6341873 6.4876545 7.3816525 7.9203629 9.2896291
151 6.9450409  -60.620011 -34.869878 -34.461529 -34.461529 -14.367514 -13.155688 -5.8293282 -2.2182258 -2.1229811 -2.122981 -0.91520669 -0.91520635 -0.49703005 3.2811514 3.2811518 3.3520068 3.3520069 5.3265352 5.5595868 6.3876403 7.1473437 7.8505523 9.1885539
152 7.0117075  -60.617794 -34.865847 -34.480952 -34.46593 -14.308214 -13.127163 -5.7590471 -2.3529058 -2.2595581 -2.0608804 -1.0187227 -0.8762506 -0.49384126 3.1453854 3.1763428 3.2855047 3.3740969 5.4167792 5.6341873 6.4876545 7.3816525 7.9203629 9.289629
153 7.0783742  -60.611424 -34.854262 -34.535755 -34.479191 -14.134165 -13.043394 -5.5611502 -2.6697812 -2.6184634 -1.8846374 -1.345276 -0.81486336 -0.5064251 2.6935955 2.9769515 3.1022572 3.6216332 5.6518137 5.8541593 6.732824 7.9961148 8.1262964 9.4956704
154 7.1450409  -60.601705 -34.836573 -34.616343 -34.501441 -13.856727 -12.909836 -5.2787755 -3.0814366 -3.037712 -1.8891755 -1.6374985 -0.79911825 -0.58813932 2.2493729 2.8565788 2.870899 3.9460493 6.0064299 6.2111374 7.0895339 8.456589 8.717563 9.8563044
155 7.2117075  -60.58984 -34.814961 -34.709088 -34.532731 -13.494611 -12.735709 -5.0071776 -3.4989621 -3.3820757 -2.5648628 -1.4686357 -0.86258502 -0.71508158 1.9399238 2.7429229 2.8729759 4.2597792 6.4770958 6.6907526 7.5595998 8.8852366 9.1997266 10.110388
156 7.2783742  -60.577254 -34.799038 -34.792019 -34.572835 -13.074629 -12.5342 -4.9258526 -3.7273732 -3.6791815 -3.1944068 -1.6668255 -1.0226024 -0.67303415 1.8004843 2.853865 2.9886583 4.5024569 7.0548836 7.2707432 8.1411893 9.1885679 9.3540131 10.059641
157 7.3450409  -60.565375 -34.872528 -34.770353 -34.621026 -12.633773 -12.322744 -5.0784847 -4.2499897 -3.5998193 -3.4873783 -2.1224727 -1.2785866 -0.55738249 1.9020893 3.1171795 3.1440548 4.6796265 7.7115588 7.9219897 8.7049172 8.8618227 9.7580806 10.177467
158 7.4117075  -60.555417 -34.919271 -34.752192 -34.67587 -12.220966 -12.123071 -5.2378621 -4.8196471 -3.5098234 -3.5028385 -2.6444376 -1.607054 -0.41850152 2.1927707 3.1534107 3.4392888 4.870838 8.1105653 8.4750302 8.6008468 9.5408762 10.159609 10.273798
159 7.4783742  -60.548205 -34.933843 -34.739047 -34.735001 -11.959846 -11.892482 -5.2694507 -5.2451705 -3.5669139 -3.376356 -3.1294156 -1.9639137 -0.19082934 2.4495884 3.0631358 3.6288864 5.123283 7.7380809 8.7237156 9.2392719 9.7895311 10.30463 10.306844
160 7.5450409  -60.544065 -34.917228 -34.794248 -34.731511 -11.855638 -11.693378 -5.5433465 -5.0482528 -3.905589 -3.3649992 -3.1876062 -2.2804353 0.053661038 2.4811427 2.9266246 3.7633442 5.3650327 7.6028888 8.3301227 9.7427681 10.094379 10.314407 10.825071
161 7.6117075  -60.542806 -34.890901 -34.833692 -34.729222 -11.821572 -11.63242 -5.630019 -4.8191054 -4.2044194 -3.4225311 -3.0831735 -2.4226476 0.15811964 2.4297652 2.8583448 3.8252031 5.4704381 7.8014422 7.9163747 9.9426435 10.164303 10.320856 11.301775
162 7.6719442  -60.543795 -34.915045 -34.799213 -34.731019 -11.848569 -11.680017 -5.5617867 -5.0241445 -3.9544381 -3.3658219 -3.166857 -2.3092952 0.074955761 2.476712 2.9175041 3.7748071 5.3818944 7.5897606 8.3007637 9.78457 10.110086 10.315159 10.908182
163 7.7321808  -60.546947 -34.936788 -34.744834 -34.736753 -11.929829 -11.83138 -5.3524306 -5.2463288 -3.6765313 -3.3237937 -3.1200304 -2.0543833 -0.12529815 2.4928732 3.0548653 3.6588057 5.1647664 7.6039454 8.7378018 9.3770224 9.8731846 10.304354 10.400716
164 7.7924175  -60.552336 -34.936815 -34.746568 -34.689448 -12.081319 -12.057085 -5.3190609 -5.018792 -3.6094652 -3.4316161 -2.6594901 -1.7687928 -0.33166092 2.3370953 3.1968463 3.5086118 4.9133904 7.8354765 8.6961625 8.8409872 9.7646651 10.178719 10.239164
165 7.8526541  -60.559741 -34.912963 -34.760068 -34.637564 -12.40276 -12.214791 -5.2532727 -4.6132879 -3.643488 -3.4102192 -2.1719045 -1.5165325 -0.47674598 2.097433 3.2695716 3.2750517 4.7119923 8.0117016 8.2571 8.3513421 9.2312931 9.7818269 10.203348
166 7.9128908  -60.568659 -34.86739 -34.776331 -34.591999 -12.758165 -12.385674 -5.1117754 -4.2270116 -3.7130998 -3.1796086 -1.7408212 -1.3426583 -0.5921263 1.9448807 2.9847087 3.2535203 4.568233 7.5020743 7.6922458 8.5568825 8.7444783 9.39811 9.9422578
167 7.9731274  -60.578349 -34.805419 -34.794003 -34.55465 -13.111206 -12.55409 -5.0026798 -3.913246 -3.7234837 -2.7248407 -1.3996824 -1.2684103 -0.74690479 1.9532233 2.7576374 3.1964337 4.4121876 6.9849399 7.1791043 8.0637935 8.8783996 9.1929506 9.7406741
168 8.033364  -60.587916 -34.811447 -34.734919 -34.526497 -13.432197 -12.707072 -5.0287855 -3.6214505 -3.5766336 -2.1762062 -1.2808044 -1.2658187 -0.81972122 2.0312907 2.7139712 3.1286837 4.2105862 6.5495389 6.7367891 7.63413 8.6807924 9.1077505 9.7406452
169 8.0936007  -60.59642 -34.826944 -34.665585 -34.507463 -13.698641 -12.834318 -5.1644067 -3.3163535 -3.3079044 -1.7687382 -1.4570348 -1.1903985 -0.68909711 2.1306974 2.8161494 3.0337933 4.013935 6.2104856 6.3830957 7.3049968 8.4308277 8.9550188 9.8835118
170 8.1538373  -60.602985 -34.838903 -34.608199 -34.496062 -13.894129 -12.927947 -5.3182497 -3.0316456 -3.0303101 -1.6730921 -1.6514781 -0.92722333 -0.58039425 2.2961542 2.9183605 2.9276815 3.8751701 5.9714463 6.1307066 7.0744366 8.2215756 8.7547442 9.8227856
171 8.214074  -60.606915 -34.846058 -34.573614 -34.489186 -14.007374 -12.982352 -5.4262702 -2.853547 -2.845515 -1.7647711 -1.5934881 -0.7986829 -0.53568663 2.4588752 2.9002376 2.9850819 3.7799209 5.8338627 5.983082 6.9422487 8.0597686 8.5575525 9.7017899
172 8.2743106  -60.607778 -34.847627 -34.567853 -34.485791 -14.031859 -12.994187 -5.4534406 -2.8404888 -2.8071903 -1.7797456 -1.4357024 -0.90355807 -0.53146046 2.4924292 2.9550694 3.0268667 3.7260756 5.8040776 5.9436058 6.9160954 7.9789926 8.5035635 9.6820684
173 8.3345473  -60.605468 -34.843422 -34.587416 -34.490665 -13.965944 -12.96248 -5.3870659 -2.9346883 -2.9183773 -1.7169132 -1.547585 -0.91509416 -0.55277101 2.3904492 2.9377205 2.972837 3.7993529 5.892038 6.0209454 7.0066074 8.0592514 8.665627 9.7556442
174 8.3947839  -60.600228 -34.833882 -34.628462 -34.504848 -13.813143 -12.888874 -5.2396743 -3.1435529 -3.0892116 -1.962688 -1.6032773 -0.81198472 -0.60636128 2.200335 2.8453697 2.856578 3.9874566 6.0960984 6.2130677 7.2111301 8.2739632 9.0341967 9.9025982
175 8.4550206  -60.592633 -34.82005 -34.689048 -34.523677 -13.582424 -12.778007 -5.0635039 -3.4210285 -3.3306602 -2.3566049 -1.4697037 -0.87838998 -0.70021554 2.0062873 2.7538574 2.8841668 4.18401 6.403307 6.5033168 7.5169507 8.5250927 9.3893985 10.020478
176 8.5152572  -60.583536 -34.803465 -34.764033 -34.542797 -13.288691 -12.638042 -4.9755357 -3.7018188 -3.6540466 -2.5919512 -1.3754963 -1.135259 -0.77472194 1.9401372 2.7305546 3.0790043 4.3388461 6.7942312 6.8755951 7.9062294 8.7019622 9.4269344 9.7356984
177 8.5754938  -60.573971 -34.84457 -34.78601 -34.559978 -12.953925 -12.481271 -5.1029601 -4.1413933 -3.7747354 -2.6926278 -1.4843738 -1.3385616 -0.72400814 2.0573465 2.7620706 3.377771 4.4377704 7.2258422 7.3142816 8.3261474 8.5925781 9.2168759 9.4158329
178 8.6357305  -60.56504 -34.920511 -34.769697 -34.574138 -12.609418 -12.324482 -5.4005215 -4.5571673 -3.8699611 -2.736477 -1.8172143 -1.2189918 -0.59573308 2.3225309 2.8327343 3.6865957 4.4864343 7.6359322 7.7386675 8.0860616 8.6288394 9.2223425 9.42214
179 8.6959671  -60.557785 -34.982403 -34.756431 -34.584648 -12.298506 -12.188357 -5.729658 -4.8915187 -3.999417 -2.7760726 -2.0570056 -0.98036407 -0.47862119 2.6525189 2.9352966 3.9187268 4.5163919 7.43506 7.9677455 7.9804322 8.8841554 9.5772455 9.7207759
180 8.7562038  -60.553058 -35.02274 -34.747782 -34.591107 -12.094766 -12.075765 -5.9805853 -5.1078399 -4.1118833 -2.8241034 -2.1785344 -0.73530107 -0.42013444 2.8919657 3.0920735 4.0257428 4.560211 6.8894204 8.0652296 8.2331839 9.1202641 9.8479511 10.184657
181 8.8164404  -60.551417 -35.036733 -34.744779 -34.593284 -12.06128 -11.99382 -6.0746614 -5.1827559 -4.1550762 -2.8478063 -2.2113814 -0.61995074 -0.41825994 2.9544267 3.200058 4.0478982 4.5859967 6.6687416 8.1098276 8.3419794 9.16452 9.8797976 10.271865
182 8.8747731  -60.553107 -35.023192 -34.747871 -34.590103 -12.096038 -12.077697 -5.9847445 -5.1068026 -4.1143573 -2.8141806 -2.1841924 -0.69633071 -0.44229158 2.9064252 3.0746378 4.0195151 4.5760061 6.8868409 8.0408672 8.2182965 9.1146669 9.8385772 10.183455
183 8.9331058  -60.558008 -34.983754 -34.756835 -34.580859 -12.3072 -12.193539 -5.7433945 -4.8898803 -4.0101424 -2.714359 -2.1001147 -0.87846852 -0.52114692 2.7846159 2.7925036 3.9231797 4.543202 7.4240887 7.9035533 7.9337816 8.8474558 9.5073438 9.7397724
184 8.9914385  -60.565633 -34.921901 -34.770772 -34.566425 -12.631642 -12.336536 -5.4231654 -4.5616704 -3.8933585 -2.5516711 -1.9532862 -1.0427267 -0.66879077 2.4638772 2.6817167 3.7443284 4.4797276 7.5589941 7.6746983 8.0427479 8.5405749 9.0667524 9.4433154
185 9.0497711  -60.575223 -34.843204 -34.788288 -34.548175 -12.998039 -12.503735 -5.1338199 -4.1630463 -3.7989118 -2.3322508 -1.7403158 -1.0562815 -0.88965877 2.2015473 2.6376159 3.498226 4.3749287 7.1128875 7.2584069 8.1798409 8.5117093 8.9747678 9.430719
