            -59.0585         1.51787e-97                 200
            -59.0485         7.31419e-99                 200
            -59.0385        3.45343e-100                 200
            -59.0285        1.59767e-101                 200
            -59.0185        7.24234e-103                 200
            -59.0085        3.21679e-104                 200
            -58.9985        1.39997e-105                 200
            -58.9885         5.9699e-107                 200
            -58.9785        2.49441e-108                 200
            -58.9685        1.02122e-109                 200
            -58.9585         4.0966e-111                 200
            -58.9485         1.6102e-112                 200
            -58.9385        6.20133e-114                 200
            -58.9285        2.34014e-115                 200
            -58.9185        8.65264e-117                 200
            -58.9085        3.13477e-118                 200
            -58.8985        1.11279e-119                 200
            -58.8885        3.87053e-121                 200
            -58.8785         1.3191e-122                 200
            -58.8685        4.40486e-124                 200
            -58.8585        1.44124e-125                 200
            -58.8485        4.62051e-127                 200
            -58.8385        1.45142e-128                 200
            -58.8285        4.46727e-130                 200
            -58.8185        1.34723e-131                 200
            -58.8085        3.98096e-133                 200
            -58.7985        1.15261e-134                 200
            -58.7885        3.26981e-136                 200
            -58.7785        9.08891e-138                 200
            -58.7685        2.47541e-139                 200
            -58.7585        6.60588e-141                 200
            -58.7485        1.72727e-142                 200
            -58.7385        4.42524e-144                 200
            -58.7285        1.11086e-145                 200
            -58.7185         2.7323e-147                 200
            -58.7085         6.5848e-149                 200
            -58.6985         1.5549e-150                 200
            -58.6885        3.59757e-152                 200
            -58.6785         8.1557e-154                 200
            -58.6685        1.81158e-155                 200
            -58.6585        3.94276e-157                 200
            -58.6485         8.4079e-159                 200
            -58.6385        1.75679e-160                 200
            -58.6285        3.59664e-162                 200
            -58.6185        7.21469e-164                 200
            -58.6085        1.41802e-165                 200
            -58.5985        2.73082e-167                 200
            -58.5885        5.15285e-169                 200
            -58.5785        9.52677e-171                 200
            -58.5685        1.72579e-172                 200
            -58.5585        3.06319e-174                 200
            -58.5485        5.32725e-176                 200
            -58.5385        9.07769e-178                 200
            -58.5285        1.51562e-179                 200
            -58.5185        2.47942e-181                 200
            -58.5085        3.97423e-183                 200
            -58.4985        6.24163e-185                 200
            -58.4885        9.60476e-187                 200
            -58.4785        1.44816e-188                 200
            -58.4685        2.13939e-190                 200
            -58.4585        3.09675e-192                 200
            -58.4485        4.39203e-194                 200
            -58.4385        6.10331e-196                 200
            -58.4285        8.31014e-198                 200
            -58.4185        1.10865e-199                 200
            -58.4085        1.44917e-201                 200
            -58.3985        1.85605e-203                 200
            -58.3885        2.32916e-205                 200
            -58.3785        2.86386e-207                 200
            -58.3685         3.4502e-209                 200
            -58.3585        4.07268e-211                 200
            -58.3485        4.71039e-213                 200
            -58.3385        5.33795e-215                 200
            -58.3285        5.92698e-217                 200
            -58.3185        6.44813e-219                 200
            -58.3085        6.87346e-221                 200
            -58.2985        7.17889e-223                 200
            -58.2885         7.3465e-225                 200
            -58.2785        7.36622e-227                 200
            -58.2685        7.23685e-229                 200
            -58.2585        6.96618e-231                 200
            -58.2485        6.57023e-233                 200
            -58.2385        6.07165e-235                 200
            -58.2285        5.49761e-237                 200
            -58.2185        4.87732e-239                 200
            -58.2085        4.23964e-241                 200
            -58.1985        3.61091e-243                 200
            -58.1885        3.01331e-245                 200
            -58.1785        2.46384e-247                 200
            -58.1685        1.97388e-249                 200
            -58.1585        1.54942e-251                 200
            -58.1485        1.19167e-253                 200
            -58.1385        8.98016e-256                 200
            -58.1285        6.63058e-258                 200
            -58.1185        4.79688e-260                 200
            -58.1085        3.40021e-262                 200
            -58.0985        2.36153e-264                 200
            -58.0885        1.60701e-266                 200
            -58.0785        1.07148e-268                 200
            -58.0685        6.99986e-271                 200
            -58.0585        4.48058e-273                 200
            -58.0485        2.81008e-275                 200
            -58.0385         1.7268e-277                 200
            -58.0285        1.03969e-279                 200
            -58.0185        6.13346e-282                 200
            -58.0085        3.54524e-284                 200
            -57.9985        2.00783e-286                 200
            -57.9885        1.11415e-288                 200
            -57.9785        6.05763e-291                 200
            -57.9685        3.22701e-293                 200
            -57.9585        1.68436e-295                 200
            -57.9485        8.61412e-298                 200
            -57.9385        4.31643e-300                 200
            -57.9285        2.11922e-302                 200
            -57.9185        1.01944e-304                 200
            -57.9085        4.75554e-307                 200
            -57.8985                   0                 200
            -57.8885                   0                 200
            -57.8785                   0                 200
            -57.8685                   0                 200
            -57.8585                   0                 200
            -57.8485                   0                 200
            -57.8385                   0                 200
            -57.8285                   0                 200
            -57.8185                   0                 200
            -57.8085                   0                 200
            -57.7985                   0                 200
            -57.7885                   0                 200
            -57.7785                   0                 200
            -57.7685                   0                 200
            -57.7585                   0                 200
            -57.7485                   0                 200
            -57.7385                   0                 200
            -57.7285                   0                 200
            -57.7185                   0                 200
            -57.7085                   0                 200
            -57.6985                   0                 200
            -57.6885                   0                 200
            -57.6785                   0                 200
            -57.6685                   0                 200
            -57.6585                   0                 200
            -57.6485                   0                 200
            -57.6385                   0                 200
            -57.6285                   0                 200
            -57.6185                   0                 200
            -57.6085                   0                 200
            -57.5985                   0                 200
            -57.5885                   0                 200
            -57.5785                   0                 200
            -57.5685                   0                 200
            -57.5585                   0                 200
            -57.5485                   0                 200
            -57.5385                   0                 200
            -57.5285                   0                 200
            -57.5185                   0                 200
            -57.5085                   0                 200
            -57.4985                   0                 200
            -57.4885                   0                 200
            -57.4785                   0                 200
            -57.4685                   0                 200
            -57.4585                   0                 200
            -57.4485                   0                 200
            -57.4385                   0                 200
            -57.4285                   0                 200
            -57.4185                   0                 200
            -57.4085                   0                 200
            -57.3985                   0                 200
            -57.3885                   0                 200
            -57.3785                   0                 200
            -57.3685                   0                 200
            -57.3585                   0                 200
            -57.3485                   0                 200
            -57.3385                   0                 200
            -57.3285                   0                 200
            -57.3185                   0                 200
            -57.3085                   0                 200
            -57.2985                   0                 200
            -57.2885                   0                 200
            -57.2785                   0                 200
            -57.2685                   0                 200
            -57.2585                   0                 200
            -57.2485                   0                 200
            -57.2385                   0                 200
            -57.2285                   0                 200
            -57.2185                   0                 200
            -57.2085                   0                 200
            -57.1985                   0                 200
            -57.1885                   0                 200
            -57.1785                   0                 200
            -57.1685                   0                 200
            -57.1585                   0                 200
            -57.1485                   0                 200
            -57.1385                   0                 200
            -57.1285                   0                 200
            -57.1185                   0                 200
            -57.1085                   0                 200
            -57.0985                   0                 200
            -57.0885                   0                 200
            -57.0785                   0                 200
            -57.0685                   0                 200
            -57.0585                   0                 200
            -57.0485                   0                 200
            -57.0385                   0                 200
            -57.0285                   0                 200
            -57.0185                   0                 200
            -57.0085                   0                 200
            -56.9985                   0                 200
            -56.9885                   0                 200
            -56.9785                   0                 200
            -56.9685                   0                 200
            -56.9585                   0                 200
            -56.9485                   0                 200
            -56.9385                   0                 200
            -56.9285                   0                 200
            -56.9185                   0                 200
            -56.9085                   0                 200
            -56.8985                   0                 200
            -56.8885                   0                 200
            -56.8785                   0                 200
            -56.8685                   0                 200
            -56.8585                   0                 200
            -56.8485                   0                 200
            -56.8385                   0                 200
            -56.8285                   0                 200
            -56.8185                   0                 200
            -56.8085                   0                 200
            -56.7985                   0                 200
            -56.7885                   0                 200
            -56.7785                   0                 200
            -56.7685                   0                 200
            -56.7585                   0                 200
            -56.7485                   0                 200
            -56.7385                   0                 200
            -56.7285                   0                 200
            -56.7185                   0                 200
            -56.7085                   0                 200
            -56.6985                   0                 200
            -56.6885                   0                 200
            -56.6785                   0                 200
            -56.6685                   0                 200
            -56.6585                   0                 200
            -56.6485                   0                 200
            -56.6385                   0                 200
            -56.6285                   0                 200
            -56.6185                   0                 200
            -56.6085                   0                 200
            -56.5985                   0                 200
            -56.5885                   0                 200
            -56.5785                   0                 200
            -56.5685                   0                 200
            -56.5585                   0                 200
            -56.5485                   0                 200
            -56.5385                   0                 200
            -56.5285                   0                 200
            -56.5185                   0                 200
            -56.5085                   0                 200
            -56.4985                   0                 200
            -56.4885                   0                 200
            -56.4785                   0                 200
            -56.4685                   0                 200
            -56.4585                   0                 200
            -56.4485                   0                 200
            -56.4385                   0                 200
            -56.4285                   0                 200
            -56.4185                   0                 200
            -56.4085                   0                 200
            -56.3985                   0                 200
            -56.3885                   0                 200
            -56.3785                   0                 200
            -56.3685                   0                 200
            -56.3585                   0                 200
            -56.3485                   0                 200
            -56.3385                   0                 200
            -56.3285                   0                 200
            -56.3185                   0                 200
            -56.3085                   0                 200
            -56.2985                   0                 200
            -56.2885                   0                 200
            -56.2785                   0                 200
            -56.2685                   0                 200
            -56.2585                   0                 200
            -56.2485                   0                 200
            -56.2385                   0                 200
            -56.2285                   0                 200
            -56.2185                   0                 200
            -56.2085                   0                 200
            -56.1985                   0                 200
            -56.1885                   0                 200
            -56.1785                   0                 200
            -56.1685                   0                 200
            -56.1585                   0                 200
            -56.1485                   0                 200
            -56.1385                   0                 200
            -56.1285                   0                 200
            -56.1185                   0                 200
            -56.1085                   0                 200
            -56.0985                   0                 200
            -56.0885                   0                 200
            -56.0785                   0                 200
            -56.0685                   0                 200
            -56.0585                   0                 200
            -56.0485                   0                 200
            -56.0385                   0                 200
            -56.0285                   0                 200
            -56.0185                   0                 200
            -56.0085                   0                 200
            -55.9985                   0                 200
            -55.9885                   0                 200
            -55.9785                   0                 200
            -55.9685                   0                 200
            -55.9585                   0                 200
            -55.9485                   0                 200
            -55.9385                   0                 200
            -55.9285                   0                 200
            -55.9185                   0                 200
            -55.9085                   0                 200
            -55.8985                   0                 200
            -55.8885                   0                 200
            -55.8785                   0                 200
            -55.8685                   0                 200
            -55.8585                   0                 200
            -55.8485                   0                 200
            -55.8385                   0                 200
            -55.8285                   0                 200
            -55.8185                   0                 200
            -55.8085                   0                 200
            -55.7985                   0                 200
            -55.7885                   0                 200
            -55.7785                   0                 200
            -55.7685                   0                 200
            -55.7585                   0                 200
            -55.7485                   0                 200
            -55.7385                   0                 200
            -55.7285                   0                 200
            -55.7185                   0                 200
            -55.7085                   0                 200
            -55.6985                   0                 200
            -55.6885                   0                 200
            -55.6785                   0                 200
            -55.6685                   0                 200
            -55.6585                   0                 200
            -55.6485                   0                 200
            -55.6385                   0                 200
            -55.6285                   0                 200
            -55.6185                   0                 200
            -55.6085                   0                 200
            -55.5985                   0                 200
            -55.5885                   0                 200
            -55.5785                   0                 200
            -55.5685                   0                 200
            -55.5585                   0                 200
            -55.5485                   0                 200
            -55.5385                   0                 200
            -55.5285                   0                 200
            -55.5185                   0                 200
            -55.5085                   0                 200
            -55.4985                   0                 200
            -55.4885                   0                 200
            -55.4785                   0                 200
            -55.4685                   0                 200
            -55.4585                   0                 200
            -55.4485                   0                 200
            -55.4385                   0                 200
            -55.4285                   0                 200
            -55.4185                   0                 200
            -55.4085                   0                 200
            -55.3985                   0                 200
            -55.3885                   0                 200
            -55.3785                   0                 200
            -55.3685                   0                 200
            -55.3585                   0                 200
            -55.3485                   0                 200
            -55.3385                   0                 200
            -55.3285                   0                 200
            -55.3185                   0                 200
            -55.3085                   0                 200
            -55.2985                   0                 200
            -55.2885                   0                 200
            -55.2785                   0                 200
            -55.2685                   0                 200
            -55.2585                   0                 200
            -55.2485                   0                 200
            -55.2385                   0                 200
            -55.2285                   0                 200
            -55.2185                   0                 200
            -55.2085                   0                 200
            -55.1985                   0                 200
            -55.1885                   0                 200
            -55.1785                   0                 200
            -55.1685                   0                 200
            -55.1585                   0                 200
            -55.1485                   0                 200
            -55.1385                   0                 200
            -55.1285                   0                 200
            -55.1185                   0                 200
            -55.1085                   0                 200
            -55.0985                   0                 200
            -55.0885                   0                 200
            -55.0785                   0                 200
            -55.0685                   0                 200
            -55.0585                   0                 200
            -55.0485                   0                 200
            -55.0385                   0                 200
            -55.0285                   0                 200
            -55.0185                   0                 200
            -55.0085                   0                 200
            -54.9985                   0                 200
            -54.9885                   0                 200
            -54.9785                   0                 200
            -54.9685                   0                 200
            -54.9585                   0                 200
            -54.9485                   0                 200
            -54.9385                   0                 200
            -54.9285                   0                 200
            -54.9185                   0                 200
            -54.9085                   0                 200
            -54.8985                   0                 200
            -54.8885                   0                 200
            -54.8785                   0                 200
            -54.8685                   0                 200
            -54.8585                   0                 200
            -54.8485                   0                 200
            -54.8385                   0                 200
            -54.8285                   0                 200
            -54.8185                   0                 200
            -54.8085                   0                 200
            -54.7985                   0                 200
            -54.7885                   0                 200
            -54.7785                   0                 200
            -54.7685                   0                 200
            -54.7585                   0                 200
            -54.7485                   0                 200
            -54.7385                   0                 200
            -54.7285                   0                 200
            -54.7185                   0                 200
            -54.7085                   0                 200
            -54.6985                   0                 200
            -54.6885                   0                 200
            -54.6785                   0                 200
            -54.6685                   0                 200
            -54.6585                   0                 200
            -54.6485                   0                 200
            -54.6385                   0                 200
            -54.6285                   0                 200
            -54.6185                   0                 200
            -54.6085                   0                 200
            -54.5985                   0                 200
            -54.5885                   0                 200
            -54.5785                   0                 200
            -54.5685                   0                 200
            -54.5585                   0                 200
            -54.5485                   0                 200
            -54.5385                   0                 200
            -54.5285                   0                 200
            -54.5185                   0                 200
            -54.5085                   0                 200
            -54.4985                   0                 200
            -54.4885                   0                 200
            -54.4785                   0                 200
            -54.4685                   0                 200
            -54.4585                   0                 200
            -54.4485                   0                 200
            -54.4385                   0                 200
            -54.4285                   0                 200
            -54.4185                   0                 200
            -54.4085                   0                 200
            -54.3985                   0                 200
            -54.3885                   0                 200
            -54.3785                   0                 200
            -54.3685                   0                 200
            -54.3585                   0                 200
            -54.3485                   0                 200
            -54.3385                   0                 200
            -54.3285                   0                 200
            -54.3185                   0                 200
            -54.3085                   0                 200
            -54.2985                   0                 200
            -54.2885                   0                 200
            -54.2785                   0                 200
            -54.2685                   0                 200
            -54.2585                   0                 200
            -54.2485                   0                 200
            -54.2385                   0                 200
            -54.2285                   0                 200
            -54.2185                   0                 200
            -54.2085                   0                 200
            -54.1985                   0                 200
            -54.1885                   0                 200
            -54.1785                   0                 200
            -54.1685                   0                 200
            -54.1585                   0                 200
            -54.1485                   0                 200
            -54.1385                   0                 200
            -54.1285                   0                 200
            -54.1185                   0                 200
            -54.1085                   0                 200
            -54.0985                   0                 200
            -54.0885                   0                 200
            -54.0785                   0                 200
            -54.0685                   0                 200
            -54.0585                   0                 200
            -54.0485                   0                 200
            -54.0385                   0                 200
            -54.0285                   0                 200
            -54.0185                   0                 200
            -54.0085                   0                 200
            -53.9985                   0                 200
            -53.9885                   0                 200
            -53.9785                   0                 200
            -53.9685                   0                 200
            -53.9585                   0                 200
            -53.9485                   0                 200
            -53.9385                   0                 200
            -53.9285                   0                 200
            -53.9185                   0                 200
            -53.9085                   0                 200
            -53.8985                   0                 200
            -53.8885                   0                 200
            -53.8785                   0                 200
            -53.8685                   0                 200
            -53.8585                   0                 200
            -53.8485                   0                 200
            -53.8385                   0                 200
            -53.8285                   0                 200
            -53.8185                   0                 200
            -53.8085                   0                 200
            -53.7985                   0                 200
            -53.7885                   0                 200
            -53.7785                   0                 200
            -53.7685                   0                 200
            -53.7585                   0                 200
            -53.7485                   0                 200
            -53.7385                   0                 200
            -53.7285                   0                 200
            -53.7185                   0                 200
            -53.7085                   0                 200
            -53.6985                   0                 200
            -53.6885                   0                 200
            -53.6785                   0                 200
            -53.6685                   0                 200
            -53.6585                   0                 200
            -53.6485                   0                 200
            -53.6385                   0                 200
            -53.6285                   0                 200
            -53.6185                   0                 200
            -53.6085                   0                 200
            -53.5985                   0                 200
